Armado;Entidad;"Cliente.Destino";"Nombre";"FechaAlta";"FechaFin";PCC;"FechaPCC";"Delivery";ID.Cliente;"Estado";"Observación";Ud.Pedidas;Ud.Preparadas
16764;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"06/07/20";"06/07/20";1971;"07/07/2020                    ";"00006564            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16765;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"06/07/20";"06/07/20";1971;"07/07/2020                    ";"00006565            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16777;12062;"08354001            ";"RODRIGUEZ QUINTANA EDUARDO         ";"07/07/20";"13/07/20";0;"Pendiente de Entrega          ";"00001694            ";1034;"PRE";"                                                                                                                                                                                                                                                               ";2;2
16781;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6566                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16782;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6567                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16783;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6568                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16784;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6569                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";2;2
16785;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6570                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16786;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6571                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16787;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6572                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16788;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6573                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16789;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6574                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16790;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"00006580            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16791;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6578                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";3;3
16792;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6579                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16793;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"07/07/20";"07/07/20";1981;"13/07/2020                    ";"6581                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16794;11512;"05865001            ";"Osoppo S.A.                        ";"07/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1695                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";80;80
16795;11563;"05950001            ";"SOMMER S.R.L                       ";"07/07/20";"08/07/20";0;"Pendiente de Entrega          ";"1696                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";146;146
16796;11563;"05950001            ";"SOMMER S.R.L                       ";"07/07/20";"08/07/20";0;"Pendiente de Entrega          ";"1697                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";142;142
16797;11695;"06092001            ";"SIDANES S.R.L                      ";"07/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1699                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";30;30
16798;11260;"05437001            ";"NICO DEPORTES SRL                  ";"07/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1700                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";118;118
16799;11233;"05366001            ";"MARTI JUAN MARTIN                  ";"07/07/20";"08/07/20";0;"Pendiente de Entrega          ";"1701                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";56;56
16800;11740;"06146001            ";"Girolami Deportes S.R.L            ";"07/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1702                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";56;56
16817;12063;"09886001            ";"CLUB ROSARIO PUERTO BELG           ";"08/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1698                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";26;26
16822;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"00006583            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16823;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6584                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16824;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6586                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16825;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6587                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";2;2
16826;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6588                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16827;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6589                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16828;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6590                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16829;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6591                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16830;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6592                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16831;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6593                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16832;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"00006596            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16833;11583;"05970001            ";"FERNANDEZ MARCELO FABIAN           ";"08/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1642                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";18;18
16834;12061;"06191001            ";"CENICE DIAZ CRITELLI MAR           ";"08/07/20";"13/07/20";0;"Pendiente de Entrega          ";"1660                ";1034;"PRE";"                                                                                                                                                                                                                                                               ";19;19
16837;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6597                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16838;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6598                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16839;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6599                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16840;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"08/07/20";"08/07/20";1981;"13/07/2020                    ";"6600                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16853;11442;"05760001            ";"Amalfi Martin Horacio              ";"13/07/20";"13/07/20";2035;"27/07/2020                    ";"1703                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";6;6
16854;11651;"06046001            ";"AMAYA SERGIO ALBERTO               ";"13/07/20";"13/07/20";2035;"27/07/2020                    ";"1704                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";15;15
16855;11651;"06046001            ";"AMAYA SERGIO ALBERTO               ";"13/07/20";"13/07/20";2035;"27/07/2020                    ";"1705                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";20;20
16856;11495;"05837001            ";"Anselmo Singh SRL                  ";"13/07/20";"13/07/20";2035;"27/07/2020                    ";"1706                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";18;18
16864;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6602                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16865;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6604                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16866;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6605                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16867;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6606                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16868;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6607                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16869;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6608                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16870;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6609                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16871;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6610                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16872;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6611                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16873;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6612                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16874;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6613                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16875;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6614                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16876;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6615                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16877;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6616                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16878;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6617                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16879;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6618                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16880;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6619                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";2;2
16881;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6620                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";2;2
16882;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6621                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16883;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6622                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16884;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6623                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16885;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6624                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16886;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6625                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16887;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6626                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16888;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6627                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16889;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"6628                ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16890;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006629            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16891;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006630            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16892;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006631            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16893;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006632            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16894;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006633            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16895;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006634            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16896;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006635            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16897;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006636            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16898;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006637            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16899;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006638            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16900;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006639            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16901;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006640            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16902;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006641            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16903;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006642            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16904;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006643            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16905;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006644            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16906;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006645            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16907;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006646            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16908;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006647            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16909;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006648            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16910;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006649            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";2;2
16911;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006650            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16912;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006651            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16913;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006652            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16914;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006653            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16915;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006654            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16916;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006655            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16917;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006656            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16918;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006657            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16919;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006658            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16920;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006659            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16921;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006660            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16922;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006661            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
16923;12041;"E0000001            ";"ECOMMERCE PENALTY                  ";"13/07/20";"13/07/20";1982;"13/07/2020                    ";"00006662            ";1034;"CAR";"                                                                                                                                                                                                                                                               ";1;1
